scenario_id,actor,modality,emotion,video_path
0305501,Z,T,cheeky,03/0305501/0305501Z5Tcheeky.mov
0305501,R,T,cheeky,03/0305501/0305501R6Tcheeky.mov
0305501,P,T,cheeky,03/0305501/0305501P5Tcheeky.mov
0305601,U,T,proud,03/0305601/0305601U2Tproud.mov
0305601,S,V,proud,03/0305601/0305601S4Vproud.mov
0305601,P,T,proud,03/0305601/0305601P3Tproud.mov
0305601,U,T,proud,03/0305601/0305601U6Tproud.mov
0305601,U,T,proud,03/0305601/0305601U1Tproud.mov
0305601,Z,T,proud,03/0305601/0305601Z6Tproud.mov
0305701,A,T,teasing,03/0305701/0305701A6Tteasing.mov
0305701,S,V,teasing,03/0305701/0305701S6Vteasing.mov
0305701,U,T,teasing,03/0305701/0305701U5Tteasing.mov
0305701,U,T,teasing,03/0305701/0305701U6Tteasing.mov
0305701,P,T,teasing,03/0305701/0305701P4Tteasing.mov
0305701,Z,T,teasing,03/0305701/0305701Z5Tteasing.mov
0305701,U,T,teasing,03/0305701/0305701U1Tteasing.mov
0305802,S,V,exonerated,03/0305802/0305802S4Vexonerated.mov
0305802,S,V,exonerated,03/0305802/0305802S5Vexonerated.mov
0305802,R,T,exonerated,03/0305802/0305802R6Texonerated.mov
0305802,U,T,exonerated,03/0305802/0305802U6Texonerated.mov
0305802,A,T,exonerated,03/0305802/0305802A6Texonerated.mov
0305802,Z,T,exonerated,03/0305802/0305802Z5Texonerated.mov
0305802,U,T,exonerated,03/0305802/0305802U5Texonerated.mov
0400102,Z,T,annoyed,04/0400102/0400102Z5Tannoyed.mov
0400102,U,T,annoyed,04/0400102/0400102U1Tannoyed.mov
0400102,U,T,annoyed,04/0400102/0400102U2Tannoyed.mov
0400102,P,T,annoyed,04/0400102/0400102P5Tannoyed.mov
0400102,P,T,annoyed,04/0400102/0400102P4Tannoyed.mov
0400102,R,T,annoyed,04/0400102/0400102R6Tannoyed.mov
0400102,S,V,annoyed,04/0400102/0400102S5Vannoyed.mov
0400201,U,T,angry,04/0400201/0400201U5Tangry.mov
0400201,P,T,angry,04/0400201/0400201P4Tangry.mov
0400201,U,T,angry,04/0400201/0400201U2Tangry.mov
0400201,Z,T,angry,04/0400201/0400201Z5Tangry.mov
0400201,U,T,angry,04/0400201/0400201U1Tangry.mov
0400201,P,T,angry,04/0400201/0400201P6Tangry.mov
0400501,Z,T,bitter,04/0400501/0400501Z5Tbitter.mov
0400501,P,T,bitter,04/0400501/0400501P5Tbitter.mov
0400501,U,T,bitter,04/0400501/0400501U5Tbitter.mov
0400501,R,T,bitter,04/0400501/0400501R6Tbitter.mov
0400501,S,V,bitter,04/0400501/0400501S3Vbitter.mov
0400501,P,T,bitter,04/0400501/0400501P6Tbitter.mov
0400501,P,T,bitter,04/0400501/0400501P4Tbitter.mov
0400601,Z,T,complaining,04/0400601/0400601Z6Tcomplaining.mov
0400601,S,V,complaining,04/0400601/0400601S3Vcomplaining.mov
0400601,U,T,complaining,04/0400601/0400601U1Tcomplaining.mov
0400601,P,T,complaining,04/0400601/0400601P6Tcomplaining.mov
0400601,A,T,complaining,04/0400601/0400601A5Tcomplaining.mov
0400601,P,T,complaining,04/0400601/0400601P3Tcomplaining.mov
0400601,U,T,complaining,04/0400601/0400601U2Tcomplaining.mov
0400706,S,V,grumpy,04/0400706/0400706S3Vgrumpy.mov
0400706,R,T,grumpy,04/0400706/0400706R6Tgrumpy.mov
0400706,P,T,grumpy,04/0400706/0400706P5Tgrumpy.mov
0400706,U,T,grumpy,04/0400706/0400706U2Tgrumpy.mov
0400706,U,T,grumpy,04/0400706/0400706U1Tgrumpy.mov
0400706,Z,T,grumpy,04/0400706/0400706Z6Tgrumpy.mov
0400706,S,V,grumpy,04/0400706/0400706S2Vgrumpy.mov
0400706,P,T,grumpy,04/0400706/0400706P3Tgrumpy.mov
0400901,Z,T,displeased,04/0400901/0400901Z5Tdispleased.mov
0400901,U,T,displeased,04/0400901/0400901U2Tdispleased.mov
0400901,U,T,displeased,04/0400901/0400901U6Tdispleased.mov
0400901,U,T,displeased,04/0400901/0400901U1Tdispleased.mov
0400901,R,T,displeased,04/0400901/0400901R6Tdispleased.mov
0400901,S,V,displeased,04/0400901/0400901S5Vdispleased.mov
0400901,P,T,displeased,04/0400901/0400901P5Tdispleased.mov
0401203,P,T,furious,04/0401203/0401203P4Tfurious.mov
0401203,A,T,furious,04/0401203/0401203A5Tfurious.mov
0401203,S,V,furious,04/0401203/0401203S5Vfurious.mov
0401203,U,T,furious,04/0401203/0401203U5Tfurious.mov
0401203,U,T,furious,04/0401203/0401203U2Tfurious.mov
0401203,Z,T,furious,04/0401203/0401203Z5Tfurious.mov
0401203,P,T,furious,04/0401203/0401203P6Tfurious.mov
0401301,P,T,exasperated,04/0401301/0401301P5Texasperated.mov
0401301,R,T,exasperated,04/0401301/0401301R6Texasperated.mov
0401301,P,T,exasperated,04/0401301/0401301P3Texasperated.mov
0401301,U,T,exasperated,04/0401301/0401301U5Texasperated.mov
0401301,S,V,exasperated,04/0401301/0401301S5Vexasperated.mov
0401301,P,T,exasperated,04/0401301/0401301P6Texasperated.mov
0401301,Z,T,exasperated,04/0401301/0401301Z6Texasperated.mov
0401401,Z,T,explosive,04/0401401/0401401Z5Texplosive.mov
0401401,S,V,explosive,04/0401401/0401401S3Vexplosive.mov
0401401,U,T,explosive,04/0401401/0401401U5Texplosive.mov
0401401,U,T,explosive,04/0401401/0401401U6Texplosive.mov
0401401,R,T,explosive,04/0401401/0401401R6Texplosive.mov
0401401,P,T,explosive,04/0401401/0401401P6Texplosive.mov
0401401,P,T,explosive,04/0401401/0401401P5Texplosive.mov
0401501,P,T,frustrated,04/0401501/0401501P3Tfrustrated.mov
0401501,S,V,frustrated,04/0401501/0401501S6Vfrustrated.mov
0401501,P,T,frustrated,04/0401501/0401501P5Tfrustrated.mov
0401501,S,V,frustrated,04/0401501/0401501S5Vfrustrated.mov
0401501,P,T,frustrated,04/0401501/0401501P6Tfrustrated.mov
0401501,Z,T,frustrated,04/0401501/0401501Z6Tfrustrated.mov
0401501,R,T,frustrated,04/0401501/0401501R6Tfrustrated.mov
0401501,U,T,frustrated,04/0401501/0401501U5Tfrustrated.mov
0401601,P,T,heated,04/0401601/0401601P5Theated.mov
0401601,U,T,heated,04/0401601/0401601U5Theated.mov
0401601,Z,T,heated,04/0401601/0401601Z5Theated.mov
0401601,P,T,heated,04/0401601/0401601P4Theated.mov
0401601,S,V,heated,04/0401601/0401601S5Vheated.mov
0401601,P,T,heated,04/0401601/0401601P6Theated.mov
0401601,A,T,heated,04/0401601/0401601A5Theated.mov
0401701,P,T,indignant,04/0401701/0401701P5Tindignant.mov
0401701,P,T,indignant,04/0401701/0401701P6Tindignant.mov
0401701,R,T,indignant,04/0401701/0401701R6Tindignant.mov
0401701,Z,T,indignant,04/0401701/0401701Z6Tindignant.mov
0401701,A,T,indignant,04/0401701/0401701A5Tindignant.mov
0401701,S,V,indignant,04/0401701/0401701S1Vindignant.mov
0401701,P,T,indignant,04/0401701/0401701P3Tindignant.mov
0401801,P,T,infuriated,04/0401801/0401801P5Tinfuriated.mov
0401801,S,V,infuriated,04/0401801/0401801S6Vinfuriated.mov
0401801,S,V,infuriated,04/0401801/0401801S5Vinfuriated.mov
0401801,R,T,infuriated,04/0401801/0401801R6Tinfuriated.mov
0401801,U,T,infuriated,04/0401801/0401801U6Tinfuriated.mov
0401801,U,T,infuriated,04/0401801/0401801U5Tinfuriated.mov
0401801,Z,T,infuriated,04/0401801/0401801Z5Tinfuriated.mov
0401901,R,T,miffed,04/0401901/0401901R6Tmiffed.mov
0401901,U,T,miffed,04/0401901/0401901U5Tmiffed.mov
0401901,P,T,miffed,04/0401901/0401901P5Tmiffed.mov
0401901,P,T,miffed,04/0401901/0401901P6Tmiffed.mov
0401901,S,V,miffed,04/0401901/0401901S5Vmiffed.mov
0401901,P,T,miffed,04/0401901/0401901P3Tmiffed.mov
0401901,U,T,miffed,04/0401901/0401901U6Tmiffed.mov
0402001,Z,T,moody,04/0402001/0402001Z6Tmoody.mov
0402001,U,T,moody,04/0402001/0402001U1Tmoody.mov
0402001,P,T,moody,04/0402001/0402001P4Tmoody.mov
0402001,U,T,moody,04/0402001/0402001U2Tmoody.mov
0402001,A,T,moody,04/0402001/0402001A5Tmoody.mov
0402001,S,V,moody,04/0402001/0402001S2Vmoody.mov
0402001,P,T,moody,04/0402001/0402001P5Tmoody.mov
0402101,P,T,needled,04/0402101/0402101P5Tneedled.mov
0402101,Z,T,needled,04/0402101/0402101Z5Tneedled.mov
0402101,P,T,needled,04/0402101/0402101P6Tneedled.mov
0402101,U,T,needled,04/0402101/0402101U6Tneedled.mov
0402101,R,T,needled,04/0402101/0402101R6Tneedled.mov
0402101,U,T,needled,04/0402101/0402101U5Tneedled.mov
0402301,Z,T,wild,04/0402301/0402301Z6Twild.mov
0402301,S,V,wild,04/0402301/0402301S2Vwild.mov
0402301,U,T,wild,04/0402301/0402301U5Twild.mov
0402301,U,T,wild,04/0402301/0402301U2Twild.mov
0402301,P,T,wild,04/0402301/0402301P6Twild.mov
0402301,P,T,wild,04/0402301/0402301P3Twild.mov
0402301,U,T,wild,04/0402301/0402301U1Twild.mov
0402405,S,V,provoked,04/0402405/0402405S3Vprovoked.mov
0402405,P,T,provoked,04/0402405/0402405P6Tprovoked.mov
0402405,U,T,provoked,04/0402405/0402405U5Tprovoked.mov
0402405,Z,T,provoked,04/0402405/0402405Z6Tprovoked.mov
0402405,R,T,provoked,04/0402405/0402405R6Tprovoked.mov
0402405,P,T,provoked,04/0402405/0402405P5Tprovoked.mov
0402405,S,V,provoked,04/0402405/0402405S6Vprovoked.mov
0402405,U,T,provoked,04/0402405/0402405U6Tprovoked.mov
0402501,P,T,discontented,04/0402501/0402501P4Tdiscontented.mov
0402501,S,V,discontented,04/0402501/0402501S6Vdiscontented.mov
0402501,U,T,discontented,04/0402501/0402501U5Tdiscontented.mov
0402501,U,T,discontented,04/0402501/0402501U6Tdiscontented.mov
0402501,Z,T,discontented,04/0402501/0402501Z5Tdiscontented.mov
0402501,R,T,discontented,04/0402501/0402501R6Tdiscontented.mov
0402501,S,V,discontented,04/0402501/0402501S5Vdiscontented.mov
0402603,U,T,moaning,04/0402603/0402603U6Tmoaning.mov
0402603,U,T,moaning,04/0402603/0402603U5Tmoaning.mov
0402603,S,V,moaning,04/0402603/0402603S3Vmoaning.mov
0402603,U,T,moaning,04/0402603/0402603U2Tmoaning.mov
0402603,U,T,moaning,04/0402603/0402603U1Tmoaning.mov
0402603,P,T,moaning,04/0402603/0402603P6Tmoaning.mov
0402603,Z,T,moaning,04/0402603/0402603Z5Tmoaning.mov
0402603,S,V,moaning,04/0402603/0402603S2Vmoaning.mov
0500201,Z,T,arrogant,05/0500201/0500201Z6Tarrogant.mov
0500201,S,V,arrogant,05/0500201/0500201S5Varrogant.mov
0500201,U,T,arrogant,05/0500201/0500201U5Tarrogant.mov
0500201,P,T,arrogant,05/0500201/0500201P6Tarrogant.mov
0500201,S,V,arrogant,05/0500201/0500201S6Varrogant.mov
0500201,P,T,arrogant,05/0500201/0500201P3Tarrogant.mov
0500201,R,T,arrogant,05/0500201/0500201R6Tarrogant.mov
0500201,P,T,arrogant,05/0500201/0500201P5Tarrogant.mov
0500301,P,T,assertive,05/0500301/0500301P4Tassertive.mov
0500301,A,T,assertive,05/0500301/0500301A5Tassertive.mov
0500301,S,V,assertive,05/0500301/0500301S5Vassertive.mov
0500301,R,T,assertive,05/0500301/0500301R6Tassertive.mov
0500301,S,V,assertive,05/0500301/0500301S4Vassertive.mov
0500301,P,T,assertive,05/0500301/0500301P5Tassertive.mov
0500301,P,T,assertive,05/0500301/0500301P6Tassertive.mov
0500801,S,V,bossy,05/0500801/0500801S3Vbossy.mov
0500801,U,T,bossy,05/0500801/0500801U2Tbossy.mov
0500801,P,T,bossy,05/0500801/0500801P3Tbossy.mov
0500801,P,T,bossy,05/0500801/0500801P5Tbossy.mov
0500801,U,T,bossy,05/0500801/0500801U6Tbossy.mov
0500801,Z,T,bossy,05/0500801/0500801Z6Tbossy.mov
0500801,U,T,bossy,05/0500801/0500801U1Tbossy.mov
0500801,S,V,bossy,05/0500801/0500801S6Vbossy.mov
0500902,U,T,cocky,05/0500902/0500902U5Tcocky.mov
0500902,P,T,cocky,05/0500902/0500902P3Tcocky.mov
0500902,P,T,cocky,05/0500902/0500902P5Tcocky.mov
0500902,S,V,cocky,05/0500902/0500902S1Vcocky.mov
0500902,P,T,cocky,05/0500902/0500902P6Tcocky.mov
0500902,Z,T,cocky,05/0500902/0500902Z6Tcocky.mov
0500902,R,T,cocky,05/0500902/0500902R6Tcocky.mov
0501403,U,T,sure,05/0501403/0501403U2Tsure.mov
0501403,R,T,sure,05/0501403/0501403R6Tsure.mov
0501403,U,T,sure,05/0501403/0501403U1Tsure.mov
0501403,A,T,sure,05/0501403/0501403A6Tsure.mov
0501403,P,T,sure,05/0501403/0501403P4Tsure.mov
0501403,Z,T,sure,05/0501403/0501403Z5Tsure.mov
0501801,R,T,competitive,05/0501801/0501801R6Tcompetitive.mov
0501801,P,T,competitive,05/0501801/0501801P5Tcompetitive.mov
0501801,P,T,competitive,05/0501801/0501801P4Tcompetitive.mov
0501801,A,T,competitive,05/0501801/0501801A5Tcompetitive.mov
0501801,P,T,competitive,05/0501801/0501801P6Tcompetitive.mov
0501801,S,V,competitive,05/0501801/0501801S3Vcompetitive.mov
0501801,U,T,competitive,05/0501801/0501801U6Tcompetitive.mov
0502201,P,T,convinced,05/0502201/0502201P6Tconvinced.mov
0502201,P,T,convinced,05/0502201/0502201P5Tconvinced.mov
0502201,U,T,convinced,05/0502201/0502201U5Tconvinced.mov
0502201,Z,T,convinced,05/0502201/0502201Z5Tconvinced.mov
0502201,R,T,convinced,05/0502201/0502201R6Tconvinced.mov
0502201,S,V,convinced,05/0502201/0502201S6Vconvinced.mov
0502201,P,T,convinced,05/0502201/0502201P4Tconvinced.mov
0502401,U,T,decided,05/0502401/0502401U6Tdecided.mov
0502401,S,V,decided,05/0502401/0502401S5Vdecided.mov
0502401,P,T,decided,05/0502401/0502401P4Tdecided.mov
0502401,S,V,decided,05/0502401/0502401S6Vdecided.mov
0502401,U,T,decided,05/0502401/0502401U5Tdecided.mov
0502401,U,T,decided,05/0502401/0502401U2Tdecided.mov
0502401,P,T,decided,05/0502401/0502401P6Tdecided.mov
0502401,U,T,decided,05/0502401/0502401U1Tdecided.mov
0502601,Z,T,determined,05/0502601/0502601Z6Tdetermined.mov
0502601,R,T,determined,05/0502601/0502601R6Tdetermined.mov
0502601,U,T,determined,05/0502601/0502601U5Tdetermined.mov
0502601,P,T,determined,05/0502601/0502601P3Tdetermined.mov
0502601,S,V,determined,05/0502601/0502601S6Vdetermined.mov
0502601,P,T,determined,05/0502601/0502601P5Tdetermined.mov
0502601,S,V,determined,05/0502601/0502601S5Vdetermined.mov
0502601,P,T,determined,05/0502601/0502601P6Tdetermined.mov
0504305,U,T,stubborn,05/0504305/0504305U5Tstubborn.mov
0504305,S,V,stubborn,05/0504305/0504305S5Vstubborn.mov
0504305,P,T,stubborn,05/0504305/0504305P6Tstubborn.mov
0504305,Z,T,stubborn,05/0504305/0504305Z6Tstubborn.mov
0504305,P,T,stubborn,05/0504305/0504305P3Tstubborn.mov
0504305,S,V,stubborn,05/0504305/0504305S6Vstubborn.mov
0504305,P,T,stubborn,05/0504305/0504305P5Tstubborn.mov
0504305,R,T,stubborn,05/0504305/0504305R6Tstubborn.mov
0505202,U,T,strong,05/0505202/0505202U1Tstrong.mov
0505202,Z,T,strong,05/0505202/0505202Z6Tstrong.mov
0505202,P,T,strong,05/0505202/0505202P6Tstrong.mov
0505202,P,T,strong,05/0505202/0505202P3Tstrong.mov
0505202,U,T,strong,05/0505202/0505202U5Tstrong.mov
0505202,S,V,strong,05/0505202/0505202S3Vstrong.mov
0505202,S,V,strong,05/0505202/0505202S6Vstrong.mov
0505202,U,T,strong,05/0505202/0505202U2Tstrong.mov
0505301,U,T,prepared,05/0505301/0505301U5Tprepared.mov
0505301,P,T,prepared,05/0505301/0505301P6Tprepared.mov
0505301,P,T,prepared,05/0505301/0505301P4Tprepared.mov
0505301,S,V,prepared,05/0505301/0505301S1Vprepared.mov
0505301,P,T,prepared,05/0505301/0505301P5Tprepared.mov
0505301,R,T,prepared,05/0505301/0505301R6Tprepared.mov
0505301,Z,T,prepared,05/0505301/0505301Z5Tprepared.mov
0505601,S,V,pushy,05/0505601/0505601S4Vpushy.mov
0505601,P,T,pushy,05/0505601/0505601P5Tpushy.mov
0505601,U,T,pushy,05/0505601/0505601U5Tpushy.mov
0505601,Z,T,pushy,05/0505601/0505601Z5Tpushy.mov
0505601,P,T,pushy,05/0505601/0505601P6Tpushy.mov
0505601,U,T,pushy,05/0505601/0505601U6Tpushy.mov
0506402,S,V,smug,05/0506402/0506402S6Vsmug.mov
0506402,P,T,smug,05/0506402/0506402P4Tsmug.mov
0506402,P,T,smug,05/0506402/0506402P5Tsmug.mov
0506402,R,T,smug,05/0506402/0506402R6Tsmug.mov
0506402,Z,T,smug,05/0506402/0506402Z5Tsmug.mov
0506402,P,T,smug,05/0506402/0506402P6Tsmug.mov
0506402,S,V,smug,05/0506402/0506402S5Vsmug.mov
0506402,U,T,smug,05/0506402/0506402U5Tsmug.mov
0507302,P,T,composed,05/0507302/0507302P6Tcomposed.mov
0507302,U,T,composed,05/0507302/0507302U5Tcomposed.mov
0507302,S,V,composed,05/0507302/0507302S5Vcomposed.mov
0507302,P,T,composed,05/0507302/0507302P5Tcomposed.mov
0507302,R,T,composed,05/0507302/0507302R6Tcomposed.mov
0507302,U,T,composed,05/0507302/0507302U6Tcomposed.mov
0507302,P,T,composed,05/0507302/0507302P3Tcomposed.mov
0507402,U,T,persuaded,05/0507402/0507402U6Tpersuaded.mov
0507402,R,T,persuaded,05/0507402/0507402R6Tpersuaded.mov
0507402,U,T,persuaded,05/0507402/0507402U5Tpersuaded.mov
0507402,P,T,persuaded,05/0507402/0507402P5Tpersuaded.mov
0507402,P,T,persuaded,05/0507402/0507402P6Tpersuaded.mov
0507402,P,T,persuaded,05/0507402/0507402P4Tpersuaded.mov
0507402,S,V,persuaded,05/0507402/0507402S6Vpersuaded.mov
0507402,S,V,persuaded,05/0507402/0507402S1Vpersuaded.mov
0507501,P,T,sang-froid,05/0507501/0507501P4Tsang-froid.mov
0507501,P,T,sang-froid,05/0507501/0507501P6Tsang-froid.mov
0507501,U,T,sang-froid,05/0507501/0507501U6Tsang-froid.mov
0507501,A,T,sang-froid,05/0507501/0507501A5Tsang-froid.mov
0507501,U,T,sang-froid,05/0507501/0507501U5Tsang-froid.mov
0507601,S,V,committed,05/0507601/0507601S6Vcommitted.mov
0507601,P,T,committed,05/0507601/0507601P3Tcommitted.mov
0507601,P,T,committed,05/0507601/0507601P5Tcommitted.mov
0507601,U,T,committed,05/0507601/0507601U5Tcommitted.mov
0507601,U,T,committed,05/0507601/0507601U6Tcommitted.mov
0507601,Z,T,committed,05/0507601/0507601Z6Tcommitted.mov
0507601,R,T,committed,05/0507601/0507601R6Tcommitted.mov
0507703,S,V,honest,05/0507703/0507703S4Vhonest.mov
0507703,U,T,honest,05/0507703/0507703U2Thonest.mov
0507703,P,T,honest,05/0507703/0507703P5Thonest.mov
0507703,R,T,honest,05/0507703/0507703R6Thonest.mov
0507703,U,T,honest,05/0507703/0507703U6Thonest.mov
0507703,U,T,honest,05/0507703/0507703U1Thonest.mov
0507801,R,T,knowing,05/0507801/0507801R6Tknowing.mov
0507801,U,T,knowing,05/0507801/0507801U5Tknowing.mov
0507801,S,V,knowing,05/0507801/0507801S6Vknowing.mov
0507801,Z,T,knowing,05/0507801/0507801Z6Tknowing.mov
0507801,P,T,knowing,05/0507801/0507801P5Tknowing.mov
0507801,S,V,knowing,05/0507801/0507801S1Vknowing.mov
0507801,P,T,knowing,05/0507801/0507801P6Tknowing.mov
0507801,P,T,knowing,05/0507801/0507801P3Tknowing.mov
0507902,S,V,serious,05/0507902/0507902S4Vserious.mov
0507902,Z,T,serious,05/0507902/0507902Z6Tserious.mov
0507902,P,T,serious,05/0507902/0507902P5Tserious.mov
0507902,U,T,serious,05/0507902/0507902U2Tserious.mov
0507902,U,T,serious,05/0507902/0507902U5Tserious.mov
0507902,A,T,serious,05/0507902/0507902A5Tserious.mov
0507902,U,T,serious,05/0507902/0507902U6Tserious.mov
0600101,P,T,afraid,06/0600101/0600101P6Tafraid.mov
0600101,P,T,afraid,06/0600101/0600101P3Tafraid.mov
0600101,U,T,afraid,06/0600101/0600101U1Tafraid.mov
0600101,Z,T,afraid,06/0600101/0600101Z5Tafraid.mov
0600101,U,T,afraid,06/0600101/0600101U2Tafraid.mov
0600101,R,T,afraid,06/0600101/0600101R6Tafraid.mov
0600101,S,V,afraid,06/0600101/0600101S3Vafraid.mov
0600202,P,T,disturbed,06/0600202/0600202P3Tdisturbed.mov
0600202,S,V,disturbed,06/0600202/0600202S1Vdisturbed.mov
0600202,S,V,disturbed,06/0600202/0600202S2Vdisturbed.mov
0600202,U,T,disturbed,06/0600202/0600202U5Tdisturbed.mov
0600202,Z,T,disturbed,06/0600202/0600202Z6Tdisturbed.mov
0600202,U,T,disturbed,06/0600202/0600202U6Tdisturbed.mov
0600202,P,T,disturbed,06/0600202/0600202P6Tdisturbed.mov
0600202,P,T,disturbed,06/0600202/0600202P5Tdisturbed.mov
0600305,P,T,worried,06/0600305/0600305P4Tworried.mov
0600305,R,T,worried,06/0600305/0600305R6Tworried.mov
0600305,Z,T,worried,06/0600305/0600305Z5Tworried.mov
0600305,U,T,worried,06/0600305/0600305U1Tworried.mov
0600305,S,V,worried,06/0600305/0600305S4Vworried.mov
0600305,U,T,worried,06/0600305/0600305U2Tworried.mov
0600305,P,T,worried,06/0600305/0600305P5Tworried.mov
0600402,P,T,nervous,06/0600402/0600402P6Tnervous.mov
0600402,Z,T,nervous,06/0600402/0600402Z5Tnervous.mov
0600402,U,T,nervous,06/0600402/0600402U1Tnervous.mov
0600402,U,T,nervous,06/0600402/0600402U2Tnervous.mov
0600402,S,V,nervous,06/0600402/0600402S4Vnervous.mov
0600402,U,T,nervous,06/0600402/0600402U5Tnervous.mov
0600402,P,T,nervous,06/0600402/0600402P4Tnervous.mov
0600601,Z,T,consternation,06/0600601/0600601Z5Tconsternation.mov
0600601,R,T,consternation,06/0600601/0600601R6Tconsternation.mov
0600601,S,V,consternation,06/0600601/0600601S2Vconsternation.mov
0600601,P,T,consternation,06/0600601/0600601P5Tconsternation.mov
0600601,P,T,consternation,06/0600601/0600601P4Tconsternation.mov
0600601,U,T,consternation,06/0600601/0600601U5Tconsternation.mov
0600601,P,T,consternation,06/0600601/0600601P6Tconsternation.mov
0600701,S,V,cowardly,06/0600701/0600701S2Vcowardly.mov
0600701,U,T,cowardly,06/0600701/0600701U5Tcowardly.mov
0600701,Z,T,cowardly,06/0600701/0600701Z6Tcowardly.mov
0600701,S,V,cowardly,06/0600701/0600701S1Vcowardly.mov
0600701,P,T,cowardly,06/0600701/0600701P3Tcowardly.mov
0600701,U,T,cowardly,06/0600701/0600701U6Tcowardly.mov
0600701,R,T,cowardly,06/0600701/0600701R6Tcowardly.mov
0600701,P,T,cowardly,06/0600701/0600701P5Tcowardly.mov
0600801,R,T,cowed,06/0600801/0600801R6Tcowed.mov
0600801,S,V,cowed,06/0600801/0600801S6Vcowed.mov
0600801,P,T,cowed,06/0600801/0600801P6Tcowed.mov
0600801,U,T,cowed,06/0600801/0600801U6Tcowed.mov
0600801,S,V,cowed,06/0600801/0600801S1Vcowed.mov
0600801,P,T,cowed,06/0600801/0600801P5Tcowed.mov
0600801,A,T,cowed,06/0600801/0600801A5Tcowed.mov
0600801,Z,T,cowed,06/0600801/0600801Z5Tcowed.mov
0600901,S,V,daunted,06/0600901/0600901S1Vdaunted.mov
0600901,Z,T,daunted,06/0600901/0600901Z6Tdaunted.mov
0600901,P,T,daunted,06/0600901/0600901P5Tdaunted.mov
0600901,P,T,daunted,06/0600901/0600901P6Tdaunted.mov
0600901,P,T,daunted,06/0600901/0600901P3Tdaunted.mov
0600901,R,T,daunted,06/0600901/0600901R6Tdaunted.mov
0600901,U,T,daunted,06/0600901/0600901U5Tdaunted.mov
0600901,S,V,daunted,06/0600901/0600901S6Vdaunted.mov
0601001,S,V,desperate,06/0601001/0601001S1Vdesperate.mov
0601001,P,T,desperate,06/0601001/0601001P3Tdesperate.mov
0601001,P,T,desperate,06/0601001/0601001P6Tdesperate.mov
0601001,U,T,desperate,06/0601001/0601001U1Tdesperate.mov
0601001,U,T,desperate,06/0601001/0601001U5Tdesperate.mov
0601001,Z,T,desperate,06/0601001/0601001Z6Tdesperate.mov
0601001,U,T,desperate,06/0601001/0601001U2Tdesperate.mov
0601101,P,T,discomforted,06/0601101/0601101P6Tdiscomforted.mov
0601101,S,V,discomforted,06/0601101/0601101S4Vdiscomforted.mov
0601101,S,V,discomforted,06/0601101/0601101S1Vdiscomforted.mov
0601101,R,T,discomforted,06/0601101/0601101R6Tdiscomforted.mov
0601101,Z,T,discomforted,06/0601101/0601101Z5Tdiscomforted.mov
0601101,P,T,discomforted,06/0601101/0601101P4Tdiscomforted.mov
0601101,U,T,discomforted,06/0601101/0601101U5Tdiscomforted.mov
0601101,P,T,discomforted,06/0601101/0601101P5Tdiscomforted.mov
0601201,U,T,dreading,06/0601201/0601201U5Tdreading.mov
0601201,S,V,dreading,06/0601201/0601201S3Vdreading.mov
0601201,P,T,dreading,06/0601201/0601201P6Tdreading.mov
0601201,Z,T,dreading,06/0601201/0601201Z6Tdreading.mov
0601201,S,V,dreading,06/0601201/0601201S6Vdreading.mov
0601201,P,T,dreading,06/0601201/0601201P3Tdreading.mov
0601201,R,T,dreading,06/0601201/0601201R6Tdreading.mov
0601201,P,T,dreading,06/0601201/0601201P5Tdreading.mov
0601303,P,T,jumpy,06/0601303/0601303P4Tjumpy.mov
0601303,Z,T,jumpy,06/0601303/0601303Z5Tjumpy.mov
0601303,P,T,jumpy,06/0601303/0601303P5Tjumpy.mov
0601303,U,T,jumpy,06/0601303/0601303U5Tjumpy.mov
0601303,S,V,jumpy,06/0601303/0601303S2Vjumpy.mov
0601303,S,V,jumpy,06/0601303/0601303S1Vjumpy.mov
0601303,U,T,jumpy,06/0601303/0601303U6Tjumpy.mov
0601303,R,T,jumpy,06/0601303/0601303R6Tjumpy.mov
0601401,P,T,frantic,06/0601401/0601401P6Tfrantic.mov
0601401,S,V,frantic,06/0601401/0601401S2Vfrantic.mov
0601401,P,T,frantic,06/0601401/0601401P3Tfrantic.mov
0601401,S,V,frantic,06/0601401/0601401S1Vfrantic.mov
0601401,Z,T,frantic,06/0601401/0601401Z6Tfrantic.mov
0601401,P,T,frantic,06/0601401/0601401P5Tfrantic.mov
0601401,U,T,frantic,06/0601401/0601401U5Tfrantic.mov
0601401,R,T,frantic,06/0601401/0601401R6Tfrantic.mov
0601501,U,T,panicked,06/0601501/0601501U2Tpanicked.mov
0601501,Z,T,panicked,06/0601501/0601501Z6Tpanicked.mov
0601501,R,T,panicked,06/0601501/0601501R6Tpanicked.mov
0601501,P,T,panicked,06/0601501/0601501P5Tpanicked.mov
0601501,S,V,panicked,06/0601501/0601501S6Vpanicked.mov
0601501,P,T,panicked,06/0601501/0601501P3Tpanicked.mov
0601501,U,T,panicked,06/0601501/0601501U1Tpanicked.mov
0601602,Z,T,terrified,06/0601602/0601602Z5Tterrified.mov
0601602,R,T,terrified,06/0601602/0601602R6Tterrified.mov
0601602,P,T,terrified,06/0601602/0601602P6Tterrified.mov
0601602,P,T,terrified,06/0601602/0601602P3Tterrified.mov
